lab_prod,ndc,rxcui,atc4,g_rxcui,name,concept_name
387791654,38779165408,656033,"","","",THYROID POWDER (GM)
398225300,39822530005,656054,"","","",TRIAMCINOLONE ACETONIDE POWDER (GM)
005740450,00574045005,656054,"","","",TRIAMCINOLONE ACETONIDE POWDER (GM)
633700300,63370030020,656054,"","","",TRIAMCINOLONE ACETONIDE POWDER (GM)
519271326,51927132600,656054,"","","",TRIAMCINOLONE ACETONIDE POWDER (GM)
387790011,38779001104,656054,"","","",TRIAMCINOLONE ACETONIDE POWDER (GM)
494527900,49452790003,656054,"","","",TRIAMCINOLONE ACETONIDE POWDER (GM)
555130073,55513007330,656137,H05BX,407990,cinacalcet,cinacalcet 30 MG Oral Tablet [Sensipar]
643760533,64376053301,656383,R01BA,8896,pseudoephedrine,Dextromethorphan 40 MG / Guaifenesin 700 MG / Pseudoephedrine 80 MG Extended Release Tablet [Pseudo Max DMX]
662150102,66215010206,656660,C02KX,75207,bosentan,bosentan 125 MG Oral Tablet [Tracleer]
519910090,51991009001,656668,R05CA,5032,guaifenesin,Guaifenesin 600 MG / Phenylephrine 10 MG Extended Release Tablet [Guiadex]
121620701,12162070101,656671,R05CA,5032,guaifenesin,Guaifenesin 600 MG / Phenylephrine 25 MG Extended Release Tablet [Montephen]
687160110,68716011004,656729,R05CA,5032,guaifenesin,Guaifenesin 400 MG / Phenylephrine 30 MG Extended Release Oral Capsule [Genexa]
649800104,64980010401,656742,"","","","potassium phosphate 155 MG / sodium phosphate, dibasic 852 MG / sodium phosphate, monobasic 130 MG Oral Tablet [Phospha 250 Neutral]"
081370094,08137009402,656809,A01AA; A12CD,9873; 9873,sodium fluoride; sodium fluoride,sodium fluoride 0.5 MG/ML Mouthwash [ACT Fluoride Rinse]
652240550,65224055016,656815,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,Phenylephrine 1 MG/ML / Pyrilamine 3.2 MG/ML Oral Suspension [Aldex D]
142900351,14290035197,656882,D10AD; L01XF,10753; 10753,tretinoin; tretinoin,tretinoin 0.5 MG/ML Topical Cream [Tretin X]
680470191,68047019116,657358,R06AB,2400,chlorpheniramine,Chlorpheniramine 0.4 MG/ML / Hydrocodone 1 MG/ML / Phenylephrine 1 MG/ML Oral Solution [Drotuss CP]
627940502,62794050293,657407,A06AD,6218,lactulose,Lactulose 200 MG/ML Oral Solution [Kristalose]
548685300,54868530000,657407,A06AD,6218,lactulose,Lactulose 200 MG/ML Oral Solution [Kristalose]
000033622,00003362212,664743,J05AE,343047,atazanavir,atazanavir 300 MG Oral Capsule [Reyataz]
005361938,00536193807,664789,A11HA,11256,vitamin E,ubidecarenone 100 MG / vitamin E 10 UNT Oral Capsule
668690316,66869031610,664803,R05DA,3289,dextromethorphan,Dextromethorphan 45 MG / Guaifenesin 1200 MG Extended Release Tablet [Duradex Forte]
668690626,66869062610,664816,R05DA,3289,dextromethorphan,Dextromethorphan 25 MG / Guaifenesin 1200 MG / Phenylephrine 45 MG Extended Release Tablet [Duramax]
134780003,13478000301,664961,D01AC; G01AF; H02CA; J02AB,6135; 6135; 6135; 6135,ketoconazole; ketoconazole; ketoconazole; ketoconazole,ketoconazole 0.02 MG/MG Topical Gel [Xolegel]
161100080,16110008045,664961,D01AC; G01AF; H02CA; J02AB,6135; 6135; 6135; 6135,ketoconazole; ketoconazole; ketoconazole; ketoconazole,ketoconazole 0.02 MG/MG Topical Gel [Xolegel]
243850070,24385007010,664981,"","","",lanolin 0.155 MG/MG / petrolatum 0.534 MG/MG Topical Ointment
458020395,45802039504,664981,"","","",lanolin 0.155 MG/MG / petrolatum 0.534 MG/MG Topical Ointment
000851328,00085132801,665022,J02AC,282446,posaconazole,posaconazole 40 MG/ML Oral Suspension [Noxafil]
000060277,00006027731,665036,A10BH,593411,sitagliptin,sitagliptin 100 MG Oral Tablet [Januvia]
353560103,35356010330,665036,A10BH,593411,sitagliptin,sitagliptin 100 MG Oral Tablet [Januvia]
122800401,12280040130,665036,A10BH,593411,sitagliptin,sitagliptin 100 MG Oral Tablet [Januvia]
000060221,00006022131,665040,A10BH,593411,sitagliptin,sitagliptin 25 MG Oral Tablet [Januvia]
000060112,00006011231,665044,A10BH,593411,sitagliptin,sitagliptin 50 MG Oral Tablet [Januvia]
441830510,44183051016,665111,R05DA,3289,dextromethorphan,Chlorpheniramine 0.8 MG/ML / Dextromethorphan 6 MG/ML / Pseudoephedrine 6 MG/ML Oral Suspension
962950119,96295011919,665989,"","","",CINNAMON CAP/TAB
493480161,49348016162,666097,"","","",ELECTROLYTE ORAL SOLN PEDIATRIC
243850096,24385009647,666097,"","","",ELECTROLYTE ORAL SOLN PEDIATRIC
493480571,49348057141,666097,"","","",ELECTROLYTE ORAL SOLN PEDIATRIC
493480570,49348057041,666097,"","","",ELECTROLYTE ORAL SOLN PEDIATRIC
458020612,45802061204,666271,"","","","DERMA CERIN CREAM,TOP"
421920308,42192030860,666356,"","","",NICOMIDE SA TAB
538850458,53885045802,666370,"","","",ONE TOUCH ULTRA (GLUCOSE) CONTROL SOLN
001454200,00145420002,666398,"","","","MIMYX CREAM,TOP"
519910528,51991052890,666415,"","","","VITAMIN B COMPLEX W/C,ZINC,FOLIC (DIATX ZN) TAB"
164770130,16477013001,667211,"","","",PROPRIETARY
165000080,16500008012,667259,"","","",PROPRIETARY
005252010,00525201090,667350,"","","",PROPRIETARY
493480467,49348046743,667442,"","","",PROPRIETARY
493480335,49348033510,667443,"","","",PROPRIETARY
409850213,40985021324,667448,"","","",PROPRIETARY
383960703,38396070339,667841,"","","",PROPRIETARY
000720279,00072027906,667904,D01AE; S01BC,9525; 9525,salicylic acid; salicylic acid,salicylic acid 60 MG/ML Medicated Shampoo
458020237,45802023701,667904,D01AE; S01BC,9525; 9525,salicylic acid; salicylic acid,salicylic acid 60 MG/ML Medicated Shampoo
503830708,50383070806,667904,D01AE; S01BC,9525; 9525,salicylic acid; salicylic acid,salicylic acid 60 MG/ML Medicated Shampoo
425460279,42546027906,667904,D01AE; S01BC,9525; 9525,salicylic acid; salicylic acid,salicylic acid 60 MG/ML Medicated Shampoo
135480012,13548001206,667906,D01AE; S01BC,9525; 9525,salicylic acid; salicylic acid,salicylic acid 60 MG/ML Medicated Shampoo [Salex]
645430180,64543018090,668398,R05DB,20217,carbetapentane,12 HR carbetapentane 60 MG / guaifenesin 1200 MG Extended Release Oral Tablet [Certuss]
115237198,11523719801,668469,R06AX,28889,loratadine,loratadine 5 MG Chewable Tablet [Claritin]
668130036,66813003601,668593,R05CA,5032,guaifenesin,12 HR Guaifenesin 800 MG / Phenylephrine 30 MG Extended Release Oral Tablet [Dynex LA]
000060568,00006056840,668606,L01XH,194337,vorinostat,vorinostat 100 MG Oral Capsule [Zolinza]
146290204,14629020401,668610,R05CA,5032,guaifenesin,Guaifenesin 1000 MG / Phenylephrine 30 MG Extended Release Tablet [Extendryl G]
634590541,63459054128,668622,N01AH; N02AB,4337; 4337,fentanyl; fentanyl,fentanyl 0.1 MG Buccal Tablet [Fentora]
634590542,63459054228,668624,N01AH; N02AB,4337; 4337,fentanyl; fentanyl,fentanyl 0.2 MG Buccal Tablet [Fentora]
634590544,63459054428,668626,N01AH; N02AB,4337; 4337,fentanyl; fentanyl,fentanyl 0.4 MG Buccal Tablet [Fentora]
634590546,63459054628,668628,N01AH; N02AB,4337; 4337,fentanyl; fentanyl,fentanyl 0.6 MG Buccal Tablet [Fentora]
634590548,63459054828,668630,N01AH; N02AB,4337; 4337,fentanyl; fentanyl,fentanyl 0.8 MG Buccal Tablet [Fentora]
596300700,59630070048,668658,A07EA; C05AA; D07AA; D07XA; H02AB; R01AD; S01BA; S01CB; S02BA; S03BA,8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638,prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone,prednisolone 10 MG Disintegrating Oral Tablet [Orapred]
596300702,59630070248,668660,A07EA; C05AA; D07AA; D07XA; H02AB; R01AD; S01BA; S01CB; S02BA; S03BA,8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638,prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone,prednisolone 30 MG Disintegrating Oral Tablet [Orapred]
681880484,68188048402,668660,A07EA; C05AA; D07AA; D07XA; H02AB; R01AD; S01BA; S01CB; S02BA; S03BA,8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638,prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone,prednisolone 30 MG Disintegrating Oral Tablet [Orapred]
597020191,59702019101,668678,R05CA,5032,guaifenesin,Guaifenesin 600 MG / Phenylephrine 20 MG Extended Release Tablet [Sudex]
241080101,24108010101,668691,J05AF,474128,telbivudine,telbivudine 600 MG Oral Tablet [Tyzeka]
000780538,00078053815,668691,J05AF,474128,telbivudine,telbivudine 600 MG Oral Tablet [Tyzeka]
132790104,13279010460,668901,A06AB,2129,castor oil,Castor Oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG / TRYPSIN 0.09 UNT/MG Topical Ointment [Allanderm]
597020800,59702080016,668995,R01BA,8896,pseudoephedrine,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Extended Release Suspension [Atuss DS]
602580411,60258041116,669027,D04AA; R06AC,9009; 9009,pyrilamine; pyrilamine,Chlorpheniramine 1.6 MG/ML / Phenylephrine 3 MG/ML / Pyrilamine 2.5 MG/ML Extended Release Suspension [Conal]
541620925,54162092530,669031,C05AD; D04AB; N01BA; R02AD,1399; 1399; 1399; 1399,benzocaine; benzocaine; benzocaine; benzocaine,benzocaine 200 MG/ML Mucous Membrane Topical Solution [Benz-O-Sthetic]
115280100,11528010016,669093,R06AB,2400,chlorpheniramine,Chlorpheniramine 1 MG/ML / Pseudoephedrine 15 MG/ML Extended Release Suspension [Dicel]
168370644,16837064412,669146,A02AD; A02AB; A02AB,1029441; 612; 613,aluminum hydroxide / magnesium carbonate; aluminum hydroxide; aluminum hydroxide gel,Aluminum Hydroxide 100 MG/ML / Magnesium Hydroxide 100 MG/ML Oral Suspension [Mylanta Ultimate]
637360520,63736052050,669178,R05DA,3289,dextromethorphan,Dextromethorphan 10 MG Oral Lozenge [Sucrets DM]
680320177,68032017704,669403,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,carbetapentane 6 MG/ML / Phenylephrine 6 MG/ML Extended Release Suspension [Re All 12]
006420616,00642061616,669715,R05CA,5032,guaifenesin,Dextromethorphan 4 MG/ML / Guaifenesin 20 MG/ML / Phenylephrine 2 MG/ML Extended Release Suspension [Tusso-XR]
630320111,63032011100,669750,D07AB; S01BA,3254; 3254,desonide; desonide,desonide 0.5 MG/ML Topical Foam [Verdeso]
161100111,16110011100,669750,D07AB; S01BA,3254; 3254,desonide; desonide,desonide 0.5 MG/ML Topical Foam [Verdeso]
083800146,08380014603,669798,"","","","BARRIER,OSTOMY,NEW IMAGE H#14603"
083332962,08333296201,669909,"","","","TAPE,MEDIPORE SOFT CLOTH 2IN X 10YD 3M #2962"
000747804,00074780419,670031,A12BA; B05XA,8591; 8591,potassium chloride; potassium chloride,potassium chloride 10 MEQ Extended Release Oral Tablet [K-Tab]
640110165,64011016534,670059,"","","","REPLIVA 21/7 TAB,28"
640110207,64011020734,670059,"","","","REPLIVA 21/7 TAB,28"
000850942,00085094205,670086,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,Betamethasone 0.12 MG/ML Oral Solution [Celestone]
700740531,70074053119,670337,"","","",JEVITY 1.2 CAL LIQUID
561510850,56151085050,670384,"","","",TRUETRACK SMART (GLUCOSE) TEST STRIP
473600172,47360017202,670392,"","","",MICROCHAMBER
118225764,11822576460,670414,"","","","NEEDLE,PEN 31G,5MM"
597070031,59707003105,670414,"","","","NEEDLE,PEN 31G,5MM"
084963101,08496310101,670414,"","","","NEEDLE,PEN 31G,5MM"
384150003,38415000315,670414,"","","","NEEDLE,PEN 31G,5MM"
084703550,08470355001,670414,"","","","NEEDLE,PEN 31G,5MM"
901660631,90166063132,670414,"","","","NEEDLE,PEN 31G,5MM"
084703850,08470385001,670414,"","","","NEEDLE,PEN 31G,5MM"
084701150,08470115001,670414,"","","","NEEDLE,PEN 31G,5MM"
082140507,08214050721,670414,"","","","NEEDLE,PEN 31G,5MM"
384150315,38415031531,670414,"","","","NEEDLE,PEN 31G,5MM"
082143557,08214355719,670414,"","","","NEEDLE,PEN 31G,5MM"
891340631,89134063102,670414,"","","","NEEDLE,PEN 31G,5MM"
082143850,08214385034,670414,"","","","NEEDLE,PEN 31G,5MM"
082140850,08214085054,670414,"","","","NEEDLE,PEN 31G,5MM"
680160234,68016023400,670414,"","","","NEEDLE,PEN 31G,5MM"
082141150,08214115027,670414,"","","","NEEDLE,PEN 31G,5MM"
084702050,08470205001,670414,"","","","NEEDLE,PEN 31G,5MM"
637170262,63717026216,670615,R05CA,5032,guaifenesin,guaifenesin 40 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution [Nariz]
000069689,00006968960,670640,C07AA; S01ED,10600; 10600,timolol; timolol,Timolol 2.5 MG/ML Ophthalmic Solution [Timoptic]
000069690,00006969060,670646,C07AA; S01ED,10600; 10600,timolol; timolol,Timolol 5 MG/ML Ophthalmic Solution [Timoptic]
000068896,00006889635,670646,C07AA; S01ED,10600; 10600,timolol; timolol,Timolol 5 MG/ML Ophthalmic Solution [Timoptic]
597020112,59702011201,671912,R06AB,2400,chlorpheniramine,Chlorpheniramine 12 MG / Pseudoephedrine 100 MG Extended Release Capsule [QDall]
001730752,00173075200,672152,L01EH,480167,lapatinib,lapatinib 250 MG Oral Tablet [Tykerb]
509910107,50991010701,672176,R05DA,3289,dextromethorphan,Dextromethorphan 30 MG / Guaifenesin 900 MG / Phenylephrine 30 MG Oral Tablet [Deconex DM]
006420630,00642063010,672200,R05CA,5032,guaifenesin,Dextromethorphan 23 MG / Guaifenesin 600 MG / Phenylephrine 9 MG Extended Release Capsule [Tusso DM]
643760036,64376003601,672259,A03BB; S01FA,89785; 89785,methscopolamine; methscopolamine,Chlorpheniramine 12 MG / Methscopolamine 2.5 MG / Phenylephrine 20 MG Oral Tablet [PCM Allergy]
006420068,00642006860,672373,"","","",PROPRIETARY
591480016,59148001665,672540,N05AX,89013,aripiprazole,1.3 ML aripiprazole 7.5 MG/ML Injection [Abilify]
167810157,16781015760,672605,B05BC; D02AE,11002; 11002,urea; urea,urea 300 MG/ML Topical Foam [Kerafoam]
519910460,51991046081,672631,B05BC; D02AE; V04CX,11002; 11002; 226724,urea; urea; urea c-13,Urea 0.5 MG/MG Topical Gel [Keratol]
680320189,68032018960,672634,D04AA; R06AA,3498; 3498,diphenhydramine; diphenhydramine,Diphenhydramine 25 MG Chewable Tablet [Diphenmax]
000951290,00095129006,672651,R01BA,8896,pseudoephedrine,24 HR Brompheniramine 12 MG / Pseudoephedrine 90 MG Extended Release Oral Capsule [Lodrane D]
668700019,66870001901,672667,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,Guaifenesin 1000 MG / Phenylephrine 40 MG Extended Release Tablet [Maxiphen]
680320191,68032019116,672712,R06AB,2400,chlorpheniramine,Chlorpheniramine 0.4 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 1 MG/ML Oral Solution [Reme Tussin DM]
540920419,54092041912,672908,N03AF,2002,carbamazepine,12 HR carbamazepine 100 MG Extended Release Oral Capsule [Equetro]
306980419,30698041912,672908,N03AF,2002,carbamazepine,12 HR carbamazepine 100 MG Extended Release Oral Capsule [Equetro]
540920423,54092042312,672909,N03AF,2002,carbamazepine,12 HR carbamazepine 300 MG Extended Release Oral Capsule [Equetro]
306980423,30698042312,672909,N03AF,2002,carbamazepine,12 HR carbamazepine 300 MG Extended Release Oral Capsule [Equetro]
540920421,54092042112,672910,N03AF,2002,carbamazepine,12 HR carbamazepine 200 MG Extended Release Oral Capsule [Equetro]
306980421,30698042112,672910,N03AF,2002,carbamazepine,12 HR carbamazepine 200 MG Extended Release Oral Capsule [Equetro]
139130001,13913000150,672912,J01MA; S01AE; S02AA; S03AA,2551; 2551; 2551; 2551,ciprofloxacin; ciprofloxacin; ciprofloxacin; ciprofloxacin,24 HR ciprofloxacin 500 MG Extended Release Oral Tablet [Proquin]
527470440,52747044070,672915,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,12 HR Guaifenesin 800 MG / Phenylephrine 40 MG Extended Release Oral Tablet [Norel EX]
000851701,00085170102,672916,C08CA,7417,nifedipine,24 HR nifedipine 30 MG Extended Release Oral Tablet [Adalat]
504190701,50419070105,672916,C08CA,7417,nifedipine,24 HR nifedipine 30 MG Extended Release Oral Tablet [Adalat]
000851716,00085171602,672917,C08CA,7417,nifedipine,24 HR nifedipine 60 MG Extended Release Oral Tablet [Adalat]
504190702,50419070205,672917,C08CA,7417,nifedipine,24 HR nifedipine 60 MG Extended Release Oral Tablet [Adalat]
000851722,00085172201,672918,C08CA,7417,nifedipine,24 HR nifedipine 90 MG Extended Release Oral Tablet [Adalat]
504190703,50419070305,672918,C08CA,7417,nifedipine,24 HR nifedipine 90 MG Extended Release Oral Tablet [Adalat]
005913193,00591319301,672920,C08CA,7417,nifedipine,24 HR nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR]
005913194,00591319401,672921,C08CA,7417,nifedipine,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR]
596300440,59630044010,672922,C08CA,7435,nisoldipine,24 HR Nisoldipine 10 MG Extended Release Oral Tablet [Sular]
118450162,11845016238,685054,A11CC,2418,cholecalciferol,cholecalciferol 0.25 MG Oral Capsule
630444011,63044401101,685054,A11CC,2418,cholecalciferol,cholecalciferol 0.25 MG Oral Capsule
000743165,00074316560,685543,J01FA,21212,clarithromycin,24 HR clarithromycin 500 MG Extended Release Oral Tablet [Biaxin]
000093381,00009338102,685574,D10AF; G01AA; J01FF,2582; 2582; 2582,clindamycin; clindamycin; clindamycin,50 ML clindamycin 6 MG/ML Injection [Cleocin]
000093382,00009338202,685576,D10AF; G01AA; J01FF,2582; 2582; 2582,clindamycin; clindamycin; clindamycin,50 ML clindamycin 18 MG/ML Injection [Cleocin]
000093375,00009337502,685578,D10AF; G01AA; J01FF,2582; 2582; 2582,clindamycin; clindamycin; clindamycin,50 ML clindamycin 12 MG/ML Injection [Cleocin]
657020107,65702010710,686037,"","","",ACCU-CHEK AVIVA (GLUCOSE) 1-2 CONTROL SOLN
003780106,00378010605,686355,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin stearate 250 MG Oral Tablet
000251515,00025151501,686381,L01XX; M01AH,140587; 140587,celecoxib; celecoxib,celecoxib 50 MG Oral Capsule [Celebrex]
005550445,00555044523,686383,J01EB; S01AB; D10AF; J01FA; S01AA,10207; 10207; 4053; 4053; 4053,sulfisoxazole; sulfisoxazole; erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML / sulfisoxazole 120 MG/ML Oral Suspension
512850445,51285044521,686383,J01EB; S01AB; D10AF; J01FA; S01AA,10207; 10207; 4053; 4053; 4053,sulfisoxazole; sulfisoxazole; erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML / sulfisoxazole 120 MG/ML Oral Suspension
000743747,00074374716,686400,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML Oral Suspension
234905522,23490552202,686400,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML Oral Suspension
000746303,00074630350,686402,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML Oral Suspension [EryPed]
000746302,00074630213,686402,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML Oral Suspension [EryPed]
243380132,24338013213,686402,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 40 MG/ML Oral Suspension [EryPed]
000742589,00074258913,686405,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 400 MG Oral Tablet
003786400,00378640005,686405,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 400 MG Oral Tablet
552890110,55289011003,686405,D10AF; J01FA; S01AA,4053; 4053; 4053,erythromycin; erythromycin; erythromycin,erythromycin ethylsuccinate 400 MG Oral Tablet
